date,epiweek,uf_code,uf,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
2010-01-03,201001,16,AP,22.892425,24.703153571428572,27.709517857142856,5.08348125,36.66244375,99.01898125,0.9855232142857143,0.9871366071428571,0.9886633928571428,76.35885625,89.08195892857142,96.61719464285714,4.817092857142857,112
2010-01-10,201002,16,AP,23.07995357142857,25.00599107142857,27.98570892857143,2.8550375,19.884900000000002,48.88656875,0.98630625,0.9880946428571429,0.9899026785714287,74.96878035714286,88.09106071428572,96.32352857142857,4.905755357142858,112
2010-01-17,201003,16,AP,23.51981875,25.51736875,28.686264285714284,1.09681875,12.89534375,35.4003875,0.9861205357142857,0.9879723214285714,0.9897732142857143,69.79050357142857,84.61989821428571,93.79579642857142,5.166445535714286,112
2010-01-24,201004,16,AP,22.926816964285717,24.711909821428574,27.772928571428572,4.8715,33.21449375,87.88289375,0.9846973214285715,0.9864973214285714,0.9882366071428571,76.57217232142857,90.15608035714286,97.36831785714286,4.846111607142857,112
2010-01-31,201005,16,AP,23.440083035714284,25.053091964285713,27.770421428571428,9.13161875,61.438900000000004,146.88151875,0.9850089285714286,0.9866964285714286,0.9883517857142857,78.46891607142857,90.95293392857143,97.67551964285714,4.3303383928571435,112
2010-02-07,201006,16,AP,23.291319642857143,25.246358035714287,28.29621875,8.05629375,37.2002625,86.1900875,0.9842901785714285,0.9860196428571428,0.9875214285714287,71.82113214285714,86.81421428571429,95.99616428571429,5.004899107142857,112
2010-02-14,201007,16,AP,23.604438392857144,25.696305357142858,28.8597625,2.30788125,40.6675375,102.2402375,0.9853232142857143,0.9869857142857142,0.98875625,70.11304285714286,85.49243928571428,95.31119375,5.255324107142857,112
2010-02-21,201008,16,AP,23.895241964285717,26.130377678571428,29.82545357142857,1.97471875,22.60549375,98.12773125,0.9846321428571428,0.9866767857142857,0.9885035714285714,69.69224196428571,86.03120892857143,96.16174910714287,5.930211607142857,112
2010-02-28,201009,16,AP,23.841100892857142,26.169816964285715,29.494157142857144,0.7997125,15.13645625,43.062675,0.9855205357142858,0.9874839285714286,0.9893883928571429,70.36357410714285,84.68903125,94.85468571428571,5.65305625,112
2010-03-07,201010,16,AP,24.027229464285714,26.540835714285716,30.350629464285714,0.2771,9.7526,32.57301875,0.9850616071428572,0.9868401785714286,0.9886142857142857,64.73679107142857,82.09945892857144,93.89663571428571,6.3234,112
2010-03-14,201011,16,AP,24.052240178571427,26.354411607142858,29.900975,1.2020625,17.65891875,49.76810625,0.985775,0.9876741071428571,0.9895598214285715,67.8944875,84.27070714285713,94.648075,5.848734821428572,112
2010-03-21,201012,16,AP,23.296816071428573,25.54660267857143,29.05791875,5.36833125,29.95745,88.6575125,0.9851901785714285,0.9873589285714286,0.9890758928571428,68.59948392857143,85.28481964285714,96.27617053571429,5.7611026785714285,112
2010-03-28,201013,16,AP,23.189576785714287,24.91255892857143,27.68049732142857,5.3623062500000005,39.69039375,96.2765625,0.9846919642857143,0.9867428571428571,0.9885883928571428,79.26025,91.68586339285714,98.40215357142857,4.490920535714285,112
2010-04-04,201014,16,AP,23.538676785714287,25.90415625,29.489826785714286,2.31719375,23.50693125,66.57191875,0.9844482142857143,0.9866991071428571,0.9884428571428571,69.94602589285715,86.7109125,96.85565803571428,5.95115,112
2010-04-11,201015,16,AP,23.294924107142858,25.15929732142857,28.160654464285713,4.57361875,42.32435,103.18962499999999,0.9846580357142858,0.9868125,0.9887714285714285,78.13899196428571,91.76761785714285,98.91541964285715,4.865730357142858,112
2010-04-18,201016,16,AP,23.619482142857144,25.816691071428572,29.15284910714286,10.32776875,55.2013375,135.17646875,0.9855678571428572,0.9876758928571429,0.9893482142857143,75.12636964285714,90.23120982142856,98.6497267857143,5.533366964285714,112
2010-04-25,201017,16,AP,23.43048125,25.081110714285714,27.83238660714286,5.08121875,51.3046625,117.5368625,0.9860419642857143,0.9880366071428571,0.9898285714285714,81.97953571428572,93.42807232142857,99.16559196428572,4.401905357142857,112
2010-05-02,201018,16,AP,23.26454910714286,25.378756250000002,28.650335714285713,3.31405,33.459393750000004,99.68118750000001,0.9857133928571429,0.9878017857142857,0.9894910714285714,76.30516607142857,90.5502,98.4101955357143,5.385786607142857,112
2010-05-09,201019,16,AP,23.65594642857143,25.992138392857143,29.34984642857143,2.8534875,23.2482875,61.21365,0.9851910714285714,0.98750625,0.9892580357142857,74.06068660714286,89.13057946428572,98.30645267857143,5.6939,112
2010-05-16,201020,16,AP,23.64630892857143,25.8296375,29.08972232142857,3.92748125,36.2158625,95.3363,0.9851839285714286,0.9873544642857143,0.9891000000000001,75.13361071428571,89.92278928571429,98.42449553571429,5.443413392857143,112
2010-05-23,201021,16,AP,23.780610714285714,25.872130357142858,29.181445535714285,1.6653125,21.315337500000002,60.461262500000004,0.9849696428571428,0.9867348214285714,0.9885839285714286,74.8248375,89.89394017857143,97.93915714285714,5.400834821428571,112
2010-05-30,201022,16,AP,23.10475625,25.6201875,29.1075,2.46890625,17.29755625,50.8099875,0.9883392857142858,0.9903062499999999,0.9919410714285715,71.42457232142857,87.52616607142858,98.14368928571429,6.00274375,112
2010-06-06,201023,16,AP,22.839649107142858,25.70100892857143,29.346979464285713,0.7129062500000001,9.59408125,29.057725,0.9884732142857142,0.9902892857142858,0.99190625,68.58400625,85.99986964285715,97.77712946428571,6.507330357142857,112
2010-06-13,201024,16,AP,22.800208035714284,24.84019910714286,27.887498214285714,3.8317562499999998,33.8460625,82.06749375,0.9869017857142857,0.9888964285714286,0.9904571428571428,77.87604375,91.07597410714286,98.64607678571429,5.087290178571429,112
2010-06-20,201025,16,AP,22.873241071428573,25.275446428571428,28.43589910714286,1.5043250000000001,17.7452125,51.29225625,0.9870223214285714,0.9887241071428571,0.9902017857142857,73.36094642857142,87.83614375,97.20807410714286,5.562658035714286,112
2010-06-27,201026,16,AP,22.774100892857142,25.16667142857143,28.388266964285716,1.83568125,14.9304,43.10674375,0.987275,0.9890276785714286,0.9904348214285714,73.52245803571428,88.38731607142857,97.64605535714286,5.6141660714285715,112
2010-07-04,201027,16,AP,22.788488392857143,25.028351785714285,28.131404464285716,2.3383875,23.3404,62.74646875,0.9867776785714285,0.98861875,0.9899723214285714,76.35004910714285,89.64746071428571,98.21553035714287,5.342916071428571,112
2010-07-11,201028,16,AP,22.83726517857143,25.390910714285713,28.922338392857142,2.1681500000000002,14.11715,40.73078125,0.9865151785714286,0.9882982142857143,0.9897321428571428,72.1354125,87.52450089285715,97.46185625,6.085073214285714,112
2010-07-18,201029,16,AP,22.453275,25.045464285714285,28.54077410714286,3.17135,18.08986875,41.3192,0.98850625,0.99065625,0.9922607142857143,73.70200267857143,88.71196160714285,97.63198482142857,6.087499107142857,112
2010-07-25,201030,16,AP,22.60925625,25.151148214285715,28.68291875,3.5510375,20.53141875,54.75854375,0.98640625,0.9887803571428572,0.9906848214285715,74.91948035714286,89.15520803571428,98.03429107142857,6.0736625,112
2010-08-01,201031,16,AP,23.002408035714286,25.612469642857143,29.12119285714286,1.47369375,14.4707,43.9815875,0.98649375,0.9881982142857143,0.9896901785714286,71.18808303571429,87.29442678571428,97.40020446428571,6.118784821428571,112
