date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
2026-10-11,24.630512987743472,0.0,0.0,0.0,12.858215831104076,40.5518338902624,51.45393998462276,56.084204076114446,69.23574445087027
2026-10-18,30.31106818747984,0.0,0.9843633533762568,4.303443074350225,18.243976450090276,45.33769235623346,57.011316394929764,61.84494028103814,74.32696676266647
2026-10-25,29.298178514169543,0.0,2.006749202238411,4.383922843562455,17.789131037818283,43.014805428611126,55.153671471701955,58.99875375472195,69.49923259459617
2026-11-01,30.44363156112044,0.0,2.130368817468574,4.820002988596848,18.75696757199376,44.04995086552708,57.24337127568333,61.980974081774626,72.8596152103146
2026-11-08,36.43624886353511,0.0,5.560187805490682,9.813731432752798,21.788065529661367,52.09177837451,64.26736030657788,71.37906990130443,81.10480690081603
2026-11-15,34.95032283089757,0.0,5.953998289328813,9.659711084586382,22.840444097739457,50.43517447493672,62.18042307875753,67.1028529264748,76.09895392439955
2026-11-22,49.226034535460435,5.18067107587334,13.385505084090198,20.980068425230947,35.53644192605492,67.60814822106835,79.04945948510645,89.02319529443258,99.71465742974749
2026-11-29,65.22485410813448,14.49506866101381,19.958097544947833,33.026693478862015,47.76421712998506,87.24270700577853,99.16575006608127,112.50926622513887,122.43888029221642
2026-12-06,91.73371377494226,29.794431624673702,37.94359439399133,54.38894589927087,73.40187238242517,114.48233769919763,129.23845418479334,138.70000737693195,155.3895268776644
2026-12-13,123.05744497376699,52.64478277879972,71.59563431459684,84.36187004762907,99.81872200685758,147.42733406740444,161.61146797853726,167.52104973512905,189.31883148866902
2026-12-20,110.65269142493415,43.20783685073066,54.47930587157416,73.08237403258491,90.61263488158393,135.81346343383,150.38804572447944,157.61552527770206,173.52800620421561
2026-12-27,76.77815992752531,22.80883741775968,27.212458519139073,42.98495331207731,58.22692604462125,97.93844910065152,112.9540851632736,126.09527092377161,143.73891983429402
2027-01-03,89.909594452156,29.356994907630856,35.68575476862329,53.15229233957666,70.72450436808008,112.21387185312646,128.7638428614273,139.19131325937644,157.4650254175796
2027-01-10,99.3914635646184,34.63400635598498,43.807576369031246,61.80100192902881,80.29570941804248,122.26881770966845,138.5301237094243,147.75455455659224,164.9710493075688
2027-01-17,129.6080891133048,54.594430586168954,75.8868015254237,89.48757209427137,107.30596847183484,156.1215297663905,167.68947028763074,170.87978706009164,194.08215560562383
2027-01-24,170.04296524841706,92.25393772919101,112.9108957370035,119.71327191193026,145.8019575198404,193.5735334475748,207.91345654327793,215.02761288483063,244.599745376896
2027-01-31,243.04743872821342,155.78354232013237,174.29346244037163,191.66144568622124,220.59655615985406,268.8852066725494,282.85292365252985,289.69480139911184,308.11544730365273
2027-02-07,408.82208715769343,315.52225836130674,332.41805914255673,346.7490756830841,381.22684362742,437.320219787088,459.0393710932404,480.6808917841583,506.9674060663845
2027-02-14,646.494940096446,505.7045610681257,530.2869371667585,549.4805925622663,599.6332720056257,694.6390245691023,737.0323320642195,784.6888963952741,805.3874513879499
2027-02-21,980.001487149381,785.5940854159825,801.4363186923497,833.7994778720372,922.9125699130528,1051.6961697665683,1124.7948269931308,1156.0467007724276,1188.2155514804356
2027-02-28,1346.7581896514062,1026.0824419707421,1074.3068133086326,1134.7162035674219,1192.4359392851952,1466.6409105986718,1591.32980830375,1660.2128893584372,1740.9993609160545
2027-03-07,1705.2010653021239,1212.3783147528075,1281.2150380804442,1363.9540151312256,1497.179656000366,1880.8065480902098,2031.9040761663819,2100.017650385131,2241.287791986693
2027-03-14,2274.6636768005674,1633.3021783874815,1724.073946575958,1770.8552209900206,1983.0326929138487,2512.6168298767393,2795.799141888458,2992.919503216583,3099.9013147400196
2027-03-21,3030.789926886877,2189.0369532540644,2285.6372584298456,2386.639412970861,2684.6639857247674,3365.882674689611,3734.7918787911735,3902.299532599767,4094.3017542794537
2027-03-28,3398.598899100291,2488.6263746862282,2618.086939871775,2846.8186415319315,3035.9080824499,3722.957581961619,4130.752796805368,4273.367896903024,4509.582264578805
2027-04-04,3782.531143227572,2800.1883234033535,2939.02539615726,3161.1062921533535,3431.046257973666,4084.3977594385096,4567.642424965854,4726.907268715853,4969.196404458039
2027-04-11,4030.9481452312366,3052.3496369304553,3145.1493561687366,3343.928811735143,3669.5239655437367,4298.5220734538925,4837.685281461706,5002.75915841483,5255.818301481234
2027-04-18,4005.882071134886,3102.5701814864483,3156.492972013792,3308.227200529417,3667.536075041136,4274.56579916223,4762.635379240356,4920.04880697473,5165.902762052853
2027-04-25,3629.104163474598,2770.116610984364,2838.786368064442,2995.5471957011605,3300.6173006816293,3862.411184958973,4348.478030662099,4488.157351951161,4722.317471580065
2027-05-02,3416.1260452510583,2528.9555227901205,2641.3412222530114,2836.819872155355,3104.2652578975426,3691.0103140498863,4132.892772545981,4266.222679772543,4495.561888756916
2027-05-09,3382.937431671053,2491.4992358702716,2620.405534698397,2821.5806323546467,3064.9763598937093,3685.752605010897,4099.915788604648,4243.138615753085,4464.521953155427
2027-05-16,2871.294896101692,2073.8422404620433,2133.4097545001296,2259.767756209114,2563.2211741778638,3178.2242259356763,3523.19945786927,3652.0743846270825,3851.5108104083315
2027-05-23,1882.3808168320074,1351.0293074325934,1418.694093199195,1453.4940138534919,1649.5687819198981,2099.180293150367,2306.236201353492,2449.163947935523,2578.444593687476
2027-05-30,1301.9441237146946,945.037549312839,979.6471882898898,1060.5941334803194,1147.1642811853976,1430.423924740085,1556.9375355799289,1584.402715023288,1683.904350765475
2027-06-06,907.9419705622204,684.9079391901502,708.1153122370251,754.4186233942517,814.365867656947,984.6982956354626,1079.2697830622205,1142.08632969308,1194.999891704798
2027-06-13,780.3723320572512,582.3966115372317,628.3049550430911,658.9036794083255,711.3082204239505,847.8950734512943,913.0681508438723,929.9951283829348,1001.9143376724851
2027-06-20,553.8584154763167,428.08415796899254,448.4095730080551,466.1437038674301,513.423342539305,595.4076107277816,641.478536631102,687.7522518410628,704.9427776589339
2027-06-27,348.6336798070259,250.61963989003368,272.6312915013618,296.10569488270943,321.4179675267524,377.4771182225532,402.64934112294384,418.01839477284614,440.9943530247993
