date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
2026-10-11,17.94640557334307,7.089495702241693,8.653118343805108,10.809019394372735,14.526782722924981,20.7371895031679,24.173632641290464,26.258952827905446,29.122132606958168
2026-10-18,18.706124418498835,4.622692650081476,8.57330784154113,9.572386973621208,14.880394118549187,22.20107235264953,27.500630801441034,32.07187752080139,35.76628717732604
2026-10-25,17.026311033538175,1.4746641655476804,6.1523253818066825,7.408476390412639,12.85667032199223,21.51102012591679,26.285229434541066,31.10742372470219,34.518385924866976
2026-11-01,18.44828807372304,1.2856353266880167,5.464092795436109,8.589421860758986,13.557010953013624,23.067532841746534,28.04209958750461,32.811014954631055,37.63400384623261
2026-11-08,22.65458988443006,2.569613750129828,8.532739157825597,11.952881045490393,17.238825698047766,27.444733996540197,34.53802318111052,37.94280509486783,43.7400588943063
2026-11-15,23.200032199557103,2.5944630330160052,8.858764058883466,12.456465656097212,17.895831043060102,28.454275066192427,36.40458501034526,38.32390168362406,44.97182324581888
2026-11-22,23.753131236015598,2.580941491304677,9.090232913671773,12.771733157812399,18.28738858002309,28.82358004349355,37.27174898880605,39.17841021317128,45.74029747742299
2026-11-29,27.07034939153341,4.692245278491053,11.43089093936828,15.36323194278625,21.04319619907287,32.347794053687124,40.64963674320129,43.63568048252013,50.04247979892638
2026-12-06,27.619480676425876,4.859089938177054,11.575808886064474,15.961856440080588,21.241686132921163,32.68276288844484,41.38584745265384,44.151716211809095,51.099505785478534
2026-12-13,30.35700983500416,5.483926822900125,12.719895496129341,17.693291606664012,23.541944064854928,36.06036142325337,45.61965021109517,48.67099393820698,56.41886657690937
2026-12-20,29.03598682584952,4.132668150093064,10.921652341510757,16.160768056537613,22.127852941181168,35.00701572957228,45.093704343463884,47.06788895192335,55.41384298863599
2026-12-27,26.49250349284944,2.4825912356549225,7.900605928915114,13.69624568225679,19.38699332477388,32.94575492145357,42.04987288715182,44.210948860662555,52.226782810705274
2027-01-03,51.63388389008597,25.301717752390655,28.992553037577423,34.93928136246756,45.59917954819754,58.21429280655936,68.45406789200858,74.3287207545574,79.46919011490895
2027-01-10,63.69068087865497,36.57431145955707,39.70069743444111,47.311403763786814,57.24994021703388,70.62209826757099,80.25376559545187,88.33118983556416,90.21934253026627
2027-01-17,71.38087242641971,42.03369175472782,47.18956772366093,54.57334782162235,64.58915897884891,78.28211781063602,89.44850727596805,97.52429615536259,98.35833164730593
2027-01-24,84.16299591216224,49.93942604216713,60.449648667899545,67.26873855742592,76.70947494658607,91.14462890776771,103.69702911528725,110.54045868071692,112.34002285155432
2027-01-31,111.50532107866074,71.9061611131456,87.27206172502305,91.84480838334824,104.26304912126328,120.09541797197129,131.0178056672838,136.90248279130725,140.31614856279157
2027-02-07,138.5788082572995,101.08498242111786,114.42493488998993,116.11641667099579,130.99118168564422,146.92171223373992,158.43247502060518,163.9777623436032,170.4961217186032
2027-02-14,162.93189637606105,126.82369874422511,135.84308503572902,138.36990312044583,153.3860331863638,172.1261874527212,183.17486375277005,191.06891358797512,197.5933795303579
2027-02-21,186.4475109123033,151.12516334760605,157.1479210685533,159.77508323896348,177.07544792402206,197.51439369428573,207.32359092939316,216.32803810346542,222.8617497276109
2027-02-28,212.8019947454304,180.41743770807687,183.50117336481514,187.20613781183664,201.96943508356514,224.67276226252022,233.49124981134835,239.1017631170124,249.44104686945377
