date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
2026-10-11,27.336750505608848,18.55583748642855,20.17029495064669,22.025401876611046,24.607331274194053,30.086761949700644,32.68588294808322,34.364119337243366,35.65575275246553
2026-10-18,23.768316891092272,15.488014376062367,16.55507951964757,18.223779165643666,20.809747564691516,26.303236353296253,28.947473966974233,30.406789934534046,31.254838096994362
2026-10-25,22.97067046949421,14.976999839039191,15.73737264463459,17.633894022198067,20.143922289104804,25.341842611523017,27.92440534421955,29.113846739025455,30.239172991009095
2026-11-01,26.08567430941518,17.43366338221486,18.233409084958392,20.022891487759903,22.847535671872453,28.489099087399797,31.367603363675432,34.31582151858265,35.149936165494275
2026-11-08,22.729469749265448,14.37231589012696,15.522341186338203,16.706372672849433,19.464267379575507,25.42188704662873,28.374245864682933,30.20133860760285,31.26452253513886
2026-11-15,19.89503194598797,12.262581665798455,12.895205219074517,14.502751500889094,17.30719981937054,22.64584146289471,25.252324350162777,25.78852849750164,26.304093702122
2026-11-22,13.731994586878312,7.562214647226822,8.105944357805742,8.75710402577449,10.752545510225785,16.022207652025713,18.964221774034993,19.96700612156917,21.062376652651317
2026-11-29,13.838195725806095,6.323232370741702,7.417497187979556,8.570523053534366,10.646934777624942,16.52156379831586,18.70830333841596,22.007913762457704,24.799105340369078
2026-12-06,13.54800703314643,6.039609313286352,6.90016888407569,8.209249151028205,10.25917824534278,16.074564779079964,18.356968057430795,22.271494043148564,25.453916347302005
2026-12-13,9.602773835926552,3.4748742606930927,3.8558723237805563,5.3723620441251,7.047338679104348,11.516959860592385,13.911370184689066,15.335685351162445,19.625033715038793
2026-12-20,8.010138643429553,2.897244444535051,3.4646139592388017,4.575195047304903,6.259367963717256,9.587597391054903,11.744782754824435,12.998573419497285,13.49019429390219
2026-12-27,11.692336351554104,5.944099280516812,6.6383353206321685,7.384807655493924,9.396399662177274,13.597948476950833,15.867480823676297,16.675653717200465,20.121171543280777
2027-01-03,39.57672211312332,31.498747412195584,32.42890297555007,33.75174900673904,36.9581685700325,42.88413960122146,44.60873371743241,46.478404394617456,47.27225767754592
2027-01-10,48.422849484350216,38.99897035684777,40.44037031259728,42.71664938059045,45.84302610483361,51.426152172948846,53.94210180368616,56.016292134191524,57.16900991525841
2027-01-17,48.16183197419499,38.951016468213545,40.00544399659489,42.17644104401921,45.35889439027165,51.063087505506026,53.9304361764655,55.79167980592106,56.858151764081455
2027-01-24,50.33113866022512,41.14654574564382,42.00283017328665,44.3602995412676,47.848789645942894,53.21013207605764,56.217358257087916,58.2408981817095,59.56058039835377
2027-01-31,75.67782326309212,64.01524212448128,65.93952553359993,67.4653781184388,71.17249100296029,79.57239716140755,83.02611801712044,84.61316597549447,88.46085846511848
2027-02-07,73.99084011756344,61.48781534873409,63.951029364694776,65.77134358130854,70.53679539405269,77.49795033179683,81.64950749122066,83.06691624366206,85.56096741401119
2027-02-14,84.23418595162576,71.36380799142067,73.43527863351052,74.61902840462868,79.7108599933738,88.90406105843728,92.84192955819314,94.49901650277322,96.61717350808325
2027-02-21,82.04366215395048,68.84894013094022,71.21559567140653,72.31882748292996,78.30398678468778,86.29958462404325,90.25424313234403,91.85381016420438,95.95801796602322
2027-02-28,90.99026656771784,75.15834319735652,76.60043342257623,80.94746177340632,86.81447456027155,96.15336845065241,99.6787934079278,103.51471183444147,105.25470359469537
2027-03-07,85.00798922421971,71.3485048568491,73.26417429807225,74.612208966041,80.79508097531834,89.54147036435643,93.9082180297617,94.5681186950449,98.48669970395603
2027-03-14,69.09533568327981,57.375834931784446,59.064400853567896,61.904586400442895,65.82088812773782,72.47612151091653,75.59012526457863,78.25119170134622,78.8937667745884
2027-03-21,57.777008232757964,47.77288521258585,48.69757498233072,51.998995766327305,54.99610880343668,61.18446329562418,63.75705393283121,64.45794352023354,66.62329557864417
2027-03-28,63.95742896221249,53.41054291866391,55.12395358226865,57.036732627373624,60.88674788616269,66.99645476482479,70.082917930108,71.86805205486385,75.0006371989068
2027-04-04,72.52215630619506,60.62329037754516,62.3271569546936,64.80668614475708,68.04479153721313,76.03336651890258,79.06010106174926,80.93013737766722,84.27189286320187
2027-04-11,57.362958720922734,48.67913963675525,49.494299815893434,50.44321873068836,53.67973911643055,61.1657620656493,64.38243343710926,65.31028644919421,66.46237900137928
2027-04-18,54.14646027845495,45.2836923531925,46.71998166364782,47.54800519270056,50.51044453901403,57.45756997388952,60.60566281599157,62.654616253796746,63.4132481507694
2027-04-25,45.38965162557029,33.258096392568575,37.01816814702414,38.59072616856955,40.99239052098655,48.92658508580588,52.688745577749245,55.361693270620336,55.90521724980734
2027-05-02,44.0757557802352,31.26105790425863,34.56595406819906,37.591683247581386,39.81876550008383,48.562798359886074,51.03749623586264,52.71362290670003,56.28082728673544
2027-05-09,52.02889397037701,42.2217046774693,43.02148533237652,45.062093166238824,47.35308742893414,55.56887531650738,59.05766353977398,62.197438815958066,62.89082174671368
2027-05-16,43.655772406672135,31.577109429453508,34.926387068842544,36.47837948522438,39.72411675176491,47.55464310369362,50.3100777121531,52.91948246679176,54.67239918432106
2027-05-23,37.84490921569056,29.284370923759415,30.40892889571376,31.67586538863368,34.933401323081924,40.831493592979385,43.70142157149501,45.0756387956161,46.955638147117554
2027-05-30,36.93239428299782,29.159670169533463,29.413064868630144,30.758385188759537,33.807749087990494,39.9572041584861,42.600046451271744,44.06794939774391,45.82199784058448
