date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
2026-10-11,31.385998952436783,14.096098249006607,18.707301609564162,21.675087444830275,25.50668410544429,37.24790696387325,42.734548084783896,45.67407883887325,46.07667969946895
2026-10-18,40.61981226002872,22.618012829181552,25.704137726184726,30.002943725940586,34.30768253361881,46.987068672534825,51.26149627721013,55.50439998662174,56.42613937413394
2026-10-25,47.46452782918067,27.729928448687502,31.632912877093265,35.161948540698,41.0027293710813,54.00355239201636,59.882919838915775,63.48167662907691,66.03932290364354
2026-11-01,56.068927823418335,34.98620555054541,38.73457233559485,43.44059059273596,49.10951740395422,63.495791741722776,68.57993576180334,72.18045913826818,75.0242602552115
2026-11-08,67.43836083776,45.4882585847998,49.92595132237915,54.059693845572504,59.37392533666137,75.70447076207641,80.4290957773352,83.25276215917114,87.34273961431028
2026-11-15,90.2958836039073,69.57158577523298,71.79763710579938,74.54142525277204,81.48534157357282,98.4632220514781,103.87432396493024,107.36248200020856,110.06394054970806
2026-11-22,121.20290243990914,98.91215170748725,101.29978751070992,105.0944076431562,111.9662223709394,130.21801527865426,136.88361891634958,139.23061293490426,141.70341833956735
2026-11-29,161.86075053492266,134.7393527535506,142.0716483620711,145.2133391884871,153.22662654200275,170.94239344874103,176.79197535792073,179.59183116236406,183.61965441981036
2026-12-06,186.892027183912,158.33307622566005,164.71946157111904,169.4100072254159,177.32466939582608,194.83568242683194,204.14712270393156,207.56932958259367,208.78007291450282
2026-12-13,205.33758361871423,174.95183486993494,180.49153976495447,187.0701004033822,196.22170181329432,214.9508621221322,223.10145416314782,226.37177887017907,229.10909881646813
2026-12-20,142.50945710416724,118.44715153928688,123.8922784542649,125.88042962308815,133.76714150663307,152.53824822660377,157.71084725614477,160.13202645536353,163.7770269131272
2026-12-27,116.88199168326369,96.9029564964961,98.21437693716993,99.3643017876338,108.76252261282912,126.22383586050978,131.65467196585647,134.94247485281934,137.35905657889356
2027-01-03,240.18506411006794,207.1319966357027,213.3861271899019,220.67491884639605,232.5022587816988,251.20224810054646,258.68665743282185,260.99784517696247,265.0665127795015
2027-01-10,264.52483918905256,230.0164982771873,234.1161763167381,242.13470048665997,254.45457200765605,276.1369374251365,284.41177263021467,286.8151570296287,292.4714947676658
2027-01-17,276.67854501547544,238.32965219320982,244.04475000204772,254.81205957236023,265.45460260214537,289.30669915976256,296.8420156270477,299.16328332724305,305.34604013266295
2027-01-24,306.33942447211604,266.6659016754852,279.6813336518035,283.71227084662775,293.90758029486994,319.31434909369807,328.27152377631523,331.45524722602227,333.88487597968435
2027-01-31,330.3385804921604,290.053335588596,301.47733232321514,306.4847633534886,315.54973069967997,343.25900499167216,353.74811784567606,358.58771745505106,363.417079942844
2027-02-07,344.36497620798366,303.4892678949954,311.3430810663821,316.83403565622586,329.30395600534695,358.1249398920657,370.1236444208743,378.5097512934329,391.73859269357933
2027-02-14,336.647608456543,298.2742371796876,308.32222607128915,310.59254162304694,321.040425229004,349.56944744580085,360.4601777314454,368.4621583222657,375.41376736157224
2027-02-21,332.6032419117643,296.0781045826628,304.15843981825844,307.30256213271156,318.3663911732389,345.428418150778,357.53144396864906,360.8052125843717,371.8155145558072
2027-02-28,326.3057397210862,283.20083127382054,298.8800488031174,301.91299558046114,311.7847393548752,339.9705456292893,349.060801366594,352.5259121454026,357.4251354730393
2027-03-07,284.4558414822017,245.68308803371536,252.1996644192134,261.91745998195756,272.5629250698482,297.2345559292232,305.11960536769976,308.1496010952388,312.2859292202388
2027-03-14,286.1857300038431,247.90530161334016,254.08501696063018,262.9206675953958,274.0927272267435,299.28012041522004,306.9405101246927,310.45644182635283,313.8711520619485
2027-03-21,296.2161354672219,257.0512737118508,269.95767553680196,275.35099981658715,284.2522891842629,309.94155920379416,317.1339923702981,319.30464208953634,323.8388606869484
2027-03-28,277.83681655850944,239.22039062467155,245.91865112271842,255.60277511563834,265.97655136075554,290.6075251766735,298.31377975431025,301.2285929867321,305.71125289884145
2027-04-04,278.85794585620704,239.99841468250096,244.6355175725156,258.8447537175351,265.85532500659764,293.27432372485936,299.2273831120664,301.5689465275937,306.6953510991269
2027-04-11,278.17128498596753,238.6483207373103,243.57419010681713,258.16865421814526,265.5630023626765,292.7807300238093,298.7847278265437,301.0051501898249,306.4206767706355
2027-04-18,266.1913311404235,229.16146175565785,233.1239320010192,246.76637203397817,254.09498378934927,280.19268581571646,285.94339534940787,288.2842736453063,292.348690912152
2027-04-25,250.67976671986463,214.42571177296523,216.59256396107557,230.9611880760658,240.48586001210097,262.8323871117103,268.749141262101,272.6605212669838,275.8046840172279
2027-05-02,237.58792689931664,205.40319499624047,209.74483394277368,215.33530482900414,227.83572139394556,250.18170299184595,257.6867635692385,258.45864009511746,259.7595731700686
2027-05-09,208.49826731611728,183.7372043888712,184.6071438114786,192.37113612104892,198.99350855757237,219.8360454838419,225.58166163374426,227.547363690629,228.42620661665438
2027-05-16,206.89248279213075,177.2458009684003,179.7773614847577,189.86595019935731,197.66454791664248,217.76546954750185,223.63328418373231,225.47204608558778,226.0844762766278
2027-05-23,171.3421557345772,146.56872250703813,152.0595840182686,156.38605649141314,162.9792831149483,180.51304318574907,185.4998244967842,186.54151150850296,187.83840100435256
2027-05-30,140.92187289854985,123.42437896391849,126.19898700377445,127.94009189269046,133.2969713177393,148.259915348501,153.24541721007327,154.43588351866703,155.99576778075198
2027-06-06,115.50213532119706,99.16753639846756,101.3188394990535,104.73149666458085,109.12103714614823,121.7405306306453,125.23747200637771,127.7078058686824,129.1139765229793
2027-06-13,100.48663585131679,84.33499213641201,89.27134257739101,92.50687571948086,94.58939792101894,104.87625552599941,110.59459392016446,112.9791405815414,116.6856679100326
2027-06-20,77.00785058178222,63.766400176661364,65.8476310078076,70.50039246715819,73.78783181347167,81.07264474071776,84.31047242321289,87.34195817150389,88.15457509197509
2027-06-27,67.38385876821364,55.11989520238723,58.02176259206618,59.6953439061531,63.19676774190749,71.3459786717781,74.27483304189529,76.64464619802321,79.01180012868727
2027-07-04,55.97278384227537,45.64970282573484,48.57233828563474,50.226115026662576,52.67446021098875,59.30036238689207,62.45943297405027,63.373711576650365,66.01670454997799
2027-07-11,46.41224719525705,36.16516017438303,39.434207911504615,40.983172030462136,44.14273967267405,49.39709701062571,51.30806140424143,52.97853374005686,54.73596095563303
2027-07-18,42.546385185362695,34.44181008541763,35.45543351376235,36.403801014067525,39.423015834929345,45.900593044402,48.54302602017105,50.48344369137465,51.48758254254042
2027-07-25,40.89572739393256,24.038279989071114,26.73547103673957,28.11281945974372,33.49922788412116,46.81948316366218,56.12077062398933,61.029639985866766,67.29556958944337
2027-08-01,42.34387277298896,10.92358770543067,15.506610872087164,19.976179124650642,27.74299278431861,54.64299812489478,67.84245224171609,72.13738441639862,98.4756092088791
