date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
2026-10-11,103.6500382750646,78.55930215293326,80.47217084342398,90.00085278922477,95.4968393462316,109.62395650321402,121.45371152335562,125.1154043334142,134.88307019645129
2026-10-18,118.94521593618279,93.60238627004509,95.0299066405285,98.8234212737072,109.66985033559685,128.42225931692008,135.99716700124625,144.0147313933361,147.52337511587027
2026-10-25,114.87900876099457,82.33788392121185,87.77646977478851,92.1974628167807,105.20186421448578,126.75213429505219,137.57145344788424,143.57337376648772,153.1212794976889
2026-11-01,121.94773787092612,82.8113811738436,90.87896368574545,96.58828756880209,111.31055891584799,134.67273962568686,145.9172914750521,149.54215948652669,161.86468908857745
2026-11-08,126.31969515783383,78.70703791601255,87.53552950841978,99.41005915624693,109.26070803625181,140.31622904760434,154.36469706518247,160.1657529733856,164.45411738378596
2026-11-15,136.6753248382715,91.91252515565432,103.60384786378421,109.36852185975589,120.67544934999026,151.53138730775393,165.69874189149417,180.217535379043,182.52745015870607
2026-11-22,176.07989877524113,121.15106927695012,126.66993600668646,145.45608865561223,155.59442865195012,191.47903405966497,213.60195810141303,221.46219522299504,234.05981981100774
2026-11-29,196.0638822632735,134.49232228097372,136.0465340882247,160.8159852295821,174.58683483895712,210.0776032715743,238.77537548837117,255.681042602629,259.73136761483596
2026-12-06,263.5974404005756,203.5319071821918,219.5395056776752,229.65811682269472,243.86453619525332,283.1228140883197,301.65095434710884,313.30043554828063,321.2638365797748
2026-12-13,317.3308641393748,248.13194888668923,251.65925983029274,267.2675087316599,293.50264819699197,340.7899406774607,360.32274554806617,375.2743538244334,401.65064471798803
2026-12-20,355.5632120769459,275.1118612163502,296.33494394950446,308.5113706462818,331.39980906180915,378.77468699149665,393.5809873455006,405.8368375652271,417.1042768352466
2026-12-27,378.46124897496094,290.6579199649512,315.0650877811133,333.04452045933596,354.4867918826758,401.15487507359376,423.8891829349219,432.54165943638674,448.7560530521093
2027-01-03,770.1277739287484,637.9992927886117,667.9204552031625,701.018819460975,726.6772880889047,811.7788811064828,847.5653160430063,869.8069084502328,892.571631655799
2027-01-10,794.0316159291958,662.9275918813443,702.3792215200161,723.666153893063,749.4011911245083,832.7273477407192,872.0760354848599,897.6568857045864,911.4091073842737
2027-01-17,1113.8176257256566,974.494116509348,997.9132769707738,1027.447584832102,1060.9292010430395,1158.4921282891332,1212.1088519219456,1247.81724425593,1263.0632922295629
2027-01-24,1571.0473430980885,1382.0741106762134,1429.318001057073,1443.6505633129323,1490.061830402776,1645.150972248479,1722.3082171215262,1771.8236223949634,1792.856373859807
2027-01-31,1837.3844082384621,1624.2966116076027,1634.6303701525246,1669.411028111509,1743.6309805040871,1922.3081045275246,2022.1720876818217,2079.045537388853,2104.1910329943216
2027-02-07,1929.6495061786404,1686.2641240985624,1729.827997389578,1762.9467595966091,1830.709033766531,2013.5782049091092,2131.1510564716095,2209.207587233328,2226.8646795184845
2027-02-14,1861.9524510817105,1645.900477815109,1658.4570665602262,1690.4894029860075,1767.7023851637418,1949.7365038160856,2051.1327379469453,2106.302061677414,2131.098655915695
2027-02-21,2034.869028860709,1794.9929711214513,1819.5506768099278,1844.4065056673496,1929.2437920443028,2130.108629690787,2243.272838675162,2312.6006584993806,2325.3887749544588
2027-02-28,2010.8805463860876,1773.1305628655798,1795.9591059564002,1830.9245356439,1910.8445063470251,2109.7026606439003,2219.553673827494,2279.0629267571817,2291.471752440775
2027-03-07,1905.1350324403504,1682.8919800721865,1693.322177215741,1730.5474274598816,1807.6707062684754,1995.0291962587098,2097.684585663007,2159.003238006757,2182.7436737977723
2027-03-14,1935.7915560804136,1711.1158645520932,1734.1316635022886,1754.1620223890072,1839.2924423108823,2031.7163925061948,2135.58860930307,2188.3721298108826,2211.3029830823666
2027-03-21,1882.676577430333,1665.0814785533798,1685.8182888561143,1706.962270789708,1789.2073818736924,1975.2659451061143,2073.464272742833,2124.754592567052,2150.558303504552
2027-03-28,1580.0941653453456,1391.9222360240565,1426.96101471058,1445.8692605601893,1499.9736306773768,1653.4727456676112,1754.1694314586268,1783.0669168101892,1805.7446969615564
2027-04-04,1606.0082662309032,1427.1847573197704,1432.5636910355906,1462.7474984086375,1525.080384150825,1681.8862313187938,1744.950342646919,1815.0304512894968,1822.5151772416452
2027-04-11,1618.2037891874538,1438.3854475126493,1442.603956423782,1471.5178480253446,1538.8039136991727,1697.0720106230008,1751.9984998808136,1828.1642957792508,1835.4295637235866
2027-04-18,1438.1362169605795,1277.9728893238607,1287.6939708668294,1307.8306224781577,1367.836524577767,1498.4874950367514,1552.8023387867515,1611.215070720345,1637.7604625660483
2027-04-25,1306.638690540344,1167.587440540344,1172.581562854797,1185.8754349251096,1243.6198685188597,1363.5639908333128,1404.3344559212035,1458.4280533333128,1487.3017258186642
2027-05-02,1182.8360542121195,1048.7846986212992,1060.4870881476663,1075.1901093879007,1125.6698274054788,1240.3265656867288,1273.242465344932,1315.9999299445412,1350.2876466193459
2027-05-09,1057.8873208921063,938.8607547299969,945.6084933774578,961.9483737485516,1006.2878940122234,1113.3305881040203,1140.795944549333,1176.0242526548016,1211.0505466001139
2027-05-16,1021.4507586828205,912.4510840002033,917.3743383947345,934.844220596883,968.176691300008,1071.3574774328204,1104.5659918371173,1133.1043280187578,1150.3131353918045
2027-05-23,891.1694958426305,795.9667031790563,799.5416375662633,811.1715692068882,849.4748712088414,937.5419488455601,968.0381341482945,990.8981561209507,1007.6356347586459
2027-05-30,794.9882487722032,692.6552571340195,708.6837834401719,721.893057732164,754.9006657643906,835.5428166432969,861.6841832204453,885.8541142507187,903.1408375783554
2027-06-06,649.5441527377532,563.9415386020111,574.9296703158782,584.2071025668548,617.2526317416595,687.278159695761,719.0570537387298,727.45122182955,745.6645549594328
2027-06-13,490.37726075075295,400.5061479272667,409.4871972741905,435.7758294763389,464.09394623659284,517.4683435144249,555.4361322107139,573.0041803064171,577.6751306237999
2027-06-20,343.87216896478037,272.27900810662607,283.42582283440925,303.8468479198585,320.12482490960457,365.19039955560066,387.8301944774757,412.1959720653663,418.9975597423682
2027-06-27,259.53184590465077,213.21542798167715,216.35873738414298,224.47332020885,238.5124902833129,280.6010484803344,295.32992268687735,304.70004902965076,312.4551126588011
2027-07-04,217.77196308147762,177.16196567547175,178.27941867840144,187.24070865642878,200.71076938640925,234.0304677201495,249.04605686199523,254.5823361588702,261.4109975053057
2027-07-11,176.7123626905552,141.63446519910013,145.48078706799663,149.5474328809849,167.16887453137554,187.7205026441685,200.67175844250835,206.7389940076939,215.2804765516392
2027-07-18,140.42654387363137,113.04667044528664,117.7057334030503,121.24342223056496,132.38576155551613,149.29559355624855,158.5177188003892,162.07426024326026,171.34622145541846
2027-07-25,115.24256033782007,84.26017695311548,89.87365942839624,93.93678122405053,103.65425291899682,126.19790831450463,136.13218985442163,142.7429373824978,147.57557745818136
2027-08-01,112.85692693472407,78.97418302298091,84.67683385611079,90.4514420867016,100.62731031179926,126.34265378714106,135.42307828665278,144.60587171316644,145.91236470938225
2027-08-08,113.37236497542476,61.05305343291378,73.17437921187496,84.02974305770016,94.8984362187109,130.3080507816992,153.0821844639502,175.24137406966307,179.25848260542963
2027-08-15,113.0559918815927,70.1967939026193,79.0091347343759,83.69908567736907,96.4327202446298,128.14537817309662,146.6764736778574,162.1676548607187,165.3159233696298
2027-08-22,114.05500201351029,66.96055508739335,73.68874007350784,84.22988158351761,91.48533278591019,131.31245070583208,157.90414763576374,174.2851588357149,188.79654990321973
2027-08-29,112.10879381548597,62.867555621974,74.49873571764661,84.58089762102796,93.26752176653576,128.81572237383557,153.70449304949477,170.24750299822523,173.88354654680919
2027-09-05,116.89534314311624,64.2584358135569,80.69975995219826,87.81766575969338,99.75722340739846,133.57163457072852,158.48035954631447,178.05865239299413,180.9211909214365
2027-09-12,117.88493027377405,68.82911287951745,80.70389591861047,87.76017948794642,98.85420185733118,132.6527000110177,161.7384616534738,176.17218052554406,185.82531124758998
2027-09-19,116.28285664027416,76.35778471415722,83.3680841106721,87.73837105220042,97.3529515880891,132.79345947688304,150.84773308222972,159.79157844966136,177.51219192927556
2027-09-26,132.22936302882064,84.25286537867416,97.09796082239974,100.31829392176498,111.35857521754134,152.78828751307356,171.13748871546613,188.6598863289915,204.53536659937726
2027-10-03,134.63695521781716,85.07039309928689,97.89730388114724,102.76724330375465,113.16255389640602,155.3023224968699,169.8514321465281,198.826433672407,218.1337002892283
