date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
2026-10-11,29.334468105800525,15.118284780599252,16.10726834020771,18.606173665143626,23.114079053022042,35.31311660490192,39.412209279157295,44.736154515363346,49.713423783399236
2026-10-18,27.95980629801869,14.000080477000473,15.505580459834336,16.727877651454207,21.818402420283554,33.358247410060166,38.17748416543127,43.205876957179306,48.68624623894809
2026-10-25,23.71815295685439,8.197957553755328,10.638131537329242,13.291287865530535,17.570265068899676,28.909518017660663,34.705992951284934,39.073460450064225,46.09583031166695
2026-11-01,32.04058602074031,16.843584809097088,18.34695485571269,21.25307877996806,25.472792277129926,37.682517180236616,42.9844210956419,47.86700070837382,52.59419253805522
2026-11-08,35.140648817863564,16.971687396612264,18.643893607702353,22.883636840429403,27.81247890814791,41.025113471593954,47.881280311193564,54.36677950247774,60.77252109869965
2026-11-15,45.57906772932861,24.755473388050532,28.762777150486446,32.205917847965694,36.71328650793884,52.18008815131042,61.80913821539734,66.66218119940613,70.77261592230651
2026-11-22,51.48892379212485,27.320126489878756,31.892982343913182,36.26570296692954,41.14663958954917,58.544979814768894,69.48356299805748,77.87115607667074,80.32759681153404
2026-11-29,35.006549921823435,16.32353043515771,17.656419181419306,22.236557101798944,27.201969337058955,41.12058420140832,47.95022859532922,54.61616506536095,61.977931499076746
2026-12-06,29.67659439947996,11.449427436856364,13.187891911534404,17.529303883580305,21.798822640446758,35.31656527426634,43.260393475560285,48.78504843619261,57.26377930548574
2026-12-13,23.466664758590948,5.377963844208013,7.356356373695623,12.826062956718694,16.058490553764592,29.322955408958684,36.72765320864133,40.26848363008905,51.414653387931956
2026-12-20,23.870907898152048,5.469423055851632,8.621720814907723,12.789426636898689,16.610977006161384,29.325786900723152,37.65999329110403,42.569391370022466,53.0475409748197
2026-12-27,14.630743580007096,0.0,0.0,3.2296772731776437,8.576945186996003,20.811838985824128,26.72595374717668,34.9063734783168,36.97507913246107
2027-01-03,32.414832170758245,13.761870268139837,17.06509664371967,18.95523259953022,24.53741920307636,38.06130254581928,47.14414537266255,50.712655618939394,61.96403310612191
2027-01-10,40.70970959007012,20.94884052335488,22.315672827355733,27.566313315026633,32.33689208089577,46.855472517602315,57.158716154687276,61.36611704885231,71.27482123433809
2027-01-17,51.595548743074076,29.49265388376011,32.74897960550083,35.180179060762065,42.454485167329445,57.987916220491066,69.41325096017613,74.96786140329135,82.03583034402618
2027-01-24,58.6468317257319,32.517494453087856,37.72110735286813,41.7113075863276,47.5817177425776,65.8090527187739,80.09413267482859,87.82695814479929,92.97354513515567
2027-01-31,86.59089056152874,50.96796817917401,56.6834002508598,62.646065808721126,73.06198454041058,100.23167753357464,112.40816526550823,124.35610914368205,132.4368979467826
2027-02-07,110.77900950261827,69.81363200017687,72.73669337102648,79.77736452886339,94.74025591680284,127.14896639653917,144.5093385584044,155.22928026983016,159.5159082300352
2027-02-14,157.95543205036478,100.49434921039897,115.29428684009866,118.77566806568461,133.79556323780375,177.0289006401475,201.77190143360454,214.43138477100686,233.37990047230076
2027-02-21,191.31102311215943,120.15952717862673,137.12095505796023,143.66200921140262,160.06148736081667,218.96061532102175,245.99084069333622,261.51182458005496,267.37554680905885
2027-02-28,353.334357390085,232.68940484491898,269.47513635126666,285.2368993517549,311.2985112902315,392.1802022692354,423.2407476183565,447.03407189814163,479.0135068651825
2027-03-07,433.19746054601876,331.20383536291325,336.05344931555,355.95045706701484,381.5958840079328,468.54277579260076,515.711229772093,533.8486504263898,579.4261376090066
2027-03-14,619.6302020814014,434.551106775005,474.96576360483897,495.73334020396004,563.2932431580616,670.2686612488819,723.2812009217337,789.444814813335,839.3115338685109
2027-03-21,725.9016398998422,545.1236189647835,579.0355192943733,596.5784819408577,663.7875975414437,789.7706450267953,861.143698005311,910.519085578553,939.7554701610725
2027-03-28,922.0534881465546,719.8277154414765,740.9741387813202,772.1691827266327,825.405718371164,991.822237536203,1066.130883166086,1141.4185784785857,1157.5499108760466
2027-04-04,1001.1540840720418,782.3322313498738,816.6414644431355,853.0354433249715,896.1928957175496,1071.3561952780965,1158.2720339011435,1232.2404787253622,1237.8374757956747
2027-04-11,1102.9286496363375,894.9904687891695,924.531476784775,941.2342508326266,1006.8060953150484,1170.8432962427828,1259.8116189966893,1328.8480691920015,1382.680167580673
2027-04-18,1235.9887420240832,1023.0251012770129,1037.1148809400988,1065.1868108717395,1155.6570318190052,1299.448718830724,1405.373493000646,1457.3594671217395,1519.6517461744738
2027-04-25,1169.8839698694026,964.5225175378596,982.5950105188167,1013.131430196551,1086.674643087176,1235.0263886926448,1340.2738740442073,1397.5066804406915,1452.750229024676
2027-05-02,1328.9632453910676,1068.644005278763,1105.624977568802,1160.841237334427,1247.1526203910676,1403.8064289848176,1523.2845112602083,1556.467439727005,1610.8532521049347
2027-05-09,1195.2465955788969,966.1110560281156,995.021840940225,1015.6988612038969,1120.8717066628813,1250.4902369363188,1368.8493250710844,1436.4696986062406,1469.3410578591702
2027-05-16,1154.8100700564164,934.3076713747757,956.5404686159867,980.7744072146195,1084.1699455446976,1213.0537040896195,1314.5748954958694,1405.6043876833694,1426.4712516970412
2027-05-23,972.4995707298493,783.0208866478181,795.7341862083649,827.5933384300447,888.6786014915681,1031.9672520042634,1117.7395603538728,1207.665176808951,1238.296976125357
2027-05-30,912.2371488228289,717.2525775948016,746.9741092720477,768.794464496657,826.5751041450945,970.1966709175555,1057.596710590407,1137.5646549263445,1156.8427249947038
2027-06-06,779.7412216810316,602.7066351942152,628.9105856947035,646.4910849622817,696.881035523805,838.5426871351332,920.2432211927506,998.6958762220472,1009.8576666883558
2027-06-13,662.7501076459693,464.86772590158444,527.2979955243871,548.0313298749732,588.5488225507544,719.5765782880591,810.986267619114,854.4466435956763,876.1489690351293
2027-06-20,567.0578667254408,406.07544835996237,422.8070424456557,451.685407008644,500.7358510394057,617.9859197039565,705.0428594012221,734.6385106463392,774.0034795184096
2027-06-27,469.0274235913819,337.5529623792237,350.247642402417,372.7676253125733,412.8150725171631,510.99423358894046,570.8267622754639,624.3505659864013,660.641409187085
2027-07-04,408.8221379626399,286.07136693602854,297.95042119628243,321.82627263671213,365.2138657153254,441.6404251635676,487.64378057128243,535.5217804492122,549.9412796557551
2027-07-11,328.1827619672505,238.98047703988232,249.56676587350046,263.694703190395,290.16207684762156,357.4801463056294,402.6702708173481,410.8513529706684,470.4869090009418
2027-07-18,250.55639861992512,182.88575630119954,189.69356689385089,199.4743041985384,219.45540084770832,271.389334105765,299.66755676201507,330.61619567803064,352.11977538994444
2027-07-25,211.30066322987008,151.61948319141794,160.36663437549998,168.0304748601191,186.80695877735545,230.8219352788203,256.57739868824416,272.2504333562129,285.0746490544549
2027-08-01,191.63420344709377,140.50167582868556,147.6026256883047,151.52598307966213,167.5759884202383,211.03244746564846,225.06696818708406,249.63363078474026,262.60405810712786
2027-08-08,141.6251585493211,101.27650460339824,106.49487885571757,111.94130791760722,122.77000512219706,159.5696839246873,168.25924233533183,186.9467492017869,196.00644845105438
2027-08-15,118.7488233174615,82.80436447041559,88.17418029683161,92.1916260518365,104.47960060017634,131.70277564900448,145.2726517476373,150.08835761921932,157.21763999836966
2027-08-22,83.83619794782932,52.903467501967505,54.23967527326877,60.230975093215065,71.69018720564182,94.36516736921604,109.87643827375707,115.66783384260471,120.04062608656218
2027-08-29,64.54267797512878,40.28938377423157,43.27238443417419,46.513208561371464,56.66363237423767,73.2531118206488,79.03192842526306,85.48327997250425,92.5114015392767
2027-09-05,55.25135411606135,33.29317284927668,36.292161096194405,40.3765568862945,46.96822425232234,63.372561181643626,68.75115443573299,72.80672808990778,78.92677756653131
2027-09-12,46.129472930135954,27.38643897742294,29.456940257253873,33.75027998656296,38.733401667776334,51.900152575674284,59.23680094450974,63.32791479796432,67.7038654205229
2027-09-19,36.202425025178655,21.523045476152163,23.70314715690778,25.379179223252994,28.598753483964664,41.48510745353864,48.846310074998605,50.78934043235943,55.33487799949811
2027-09-26,31.616488937969045,17.034772779579,18.66649985515578,21.206894256706075,24.995371868247823,37.437894394035176,42.582679321403354,46.77637267314894,49.971196319694336
2027-10-03,31.94048976476238,16.916289008212544,18.61191812808559,21.434897769046284,25.44783579165981,37.550772059512596,42.820151484561435,47.281179774356346,51.17074610049769
