date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
2026-10-11,4.468493551265415,0.0,0.0,1.1370741140357818,3.15971224422377,5.649473179530319,8.539057625483691,10.152629889201338,11.038480247210668
2026-10-18,3.9150980802653597,0.0,0.0,0.582796077135043,2.4990889494149253,5.1350691084591915,8.168144107314784,9.629541087600426,10.925562620612814
2026-10-25,4.863495574872185,0.0,0.47025249762385,1.5335430712804092,3.1831650347813856,6.177836200724531,9.17008857441991,11.090098711977888,12.079540655146523
2026-11-01,5.785036704411865,0.2486499983278515,1.244532541504264,2.3532190445271732,4.116998744329572,7.157019627412915,10.225687158426405,11.915711391290783,13.19965244563495
2026-11-08,4.5506974196025,0.0,0.06110544051610065,1.10035852636777,2.8450841232725246,5.741220764774905,8.751816253323188,10.601876382488832,11.414093999523738
2026-11-15,5.452522865134869,0.16292567392030693,1.2582634105269048,1.7348183303062055,3.7677983372394177,6.471171888608131,9.713282045621071,11.009578880566746,12.757461628216886
2026-11-22,4.607007810639989,0.0,0.3305776804674682,1.1082179203618583,2.9540099412191925,5.742176344989639,8.85401592552553,10.765519765018325,11.751594498752446
2026-11-29,5.653818202356526,0.0627077740828485,1.131840629617402,2.2194168624679538,3.9781993565360994,7.018191450576016,10.144921415785978,12.056585329512783,12.870736878852068
2026-12-06,6.295343184964147,0.8583805965346959,1.7643885778350499,2.505545984403577,4.557002257005658,7.4579079257411625,10.859505807058301,12.084299670354806,14.063756047384214
2026-12-13,11.065661750125628,5.202302360820513,6.12952475576375,6.814124822902422,8.884118843364458,12.762869882869463,15.02463841466878,17.533880090999347,19.153884649562563
2026-12-20,15.434991408731934,8.924393254663942,9.758674842264648,10.630110103037355,12.980474263575074,17.459035426523684,20.66227658405543,23.068158275034424,24.035128957178586
2026-12-27,24.243574609818737,15.67241590982942,17.400942192139905,18.55903035170106,20.824875745835584,27.026337060990613,29.7233768559125,33.155963525834366,35.7163333035138
2027-01-03,28.410363527211032,18.65247398463138,20.101948724659763,21.324728284748872,24.314062486561618,31.81833685484775,35.53931683150181,40.842426191243014,41.22270840254672
